Date,Open,High,Low,Close
20100215,5793.5,5817.5,5770.5,5787.5
20100216,5800.5,5876.5,5765,5863
20100217,5895,5952,5881.5,5924.5
20100218,5922.5,5962,5894.5,5948
20100219,5908.5,6000.5,5895.5,5987.5
20100222,5993.5,6026,5951.5,5963.5
20100223,5973.5,6002.5,5852.5,5873.5
20100224,5903.5,5910.5,5840.5,5886.5
20100225,5865,5927,5787,5816
20100226,5865.5,5879,5799,5861.5
20100301,5910.5,5988.5,5906,5980
20100302,5993.5,6052,5979.5,6041.5
20100303,6026.5,6100,6026.5,6073
20100304,6043.5,6093.5,6033,6063.5
20100305,6083.5,6150.5,6077,6143.5
20100308,6178.5,6183,6135,6152
20100309,6144,6178,6107,6176
20100310,6164.5,6224.5,6142.5,6193
20100311,6188.5,6224,6175.5,6197.5
20100312,6214,6259.5,6202.5,6211
20100315,6207.5,6222.5,6166.5,6188
20100316,6217,6260.5,6197.5,6229
20100317,6267,6305.5,6259,6300.5
20100318,6278.5,6309,6264,6292
20100319,6306.5,6311.5,6222.5,6251.5
20100322,6228.5,6265.5,6178,6259.5
20100323,6256.5,6300,6249,6279.5
20100324,6299,6315.5,6231,6294
20100325,6313.5,6407.5,6305.5,6391.5
20100326,6374.5,6404,6367,6383.5
20100329,6406,6441,6395,6416.5
20100330,6426,6474.5,6402.5,6422
20100331,6418.5,6434,6375.5,6427.5
20100401,6454.5,6509.5,6444,6500
20100406,6520.5,6534,6481,6517.5
20100407,6524.5,6525,6475,6489.5
20100408,6470.5,6474.5,6403.5,6467.5
20100409,6473,6522,6473,6507.5
20100412,6551.5,6563.5,6489.5,6523
20100413,6500.5,6520,6465.5,6503
20100414,6532.5,6573.5,6517,6546
20100415,6551.5,6577,6516.5,6559.5
20100416,6525.5,6570.5,6428.5,6455
20100419,6425.5,6457,6400,6423.5
20100420,6454.5,6534.5,6438.5,6526.5
20100421,6549,6554,6486,6512
20100422,6494.5,6553.5,6406,6446
20100423,6469.5,6554.5,6435,6540
20100426,6549,6607.5,6548.5,6599.5
20100427,6590,6599.5,6387,6425
20100428,6409.5,6429.5,6293,6349.5
20100429,6344.5,6432,6342.5,6421
20100430,6405.5,6478.5,6349.5,6369.5
20100503,6373,6466.5,6354,6466.5
20100504,6442.5,6466.5,6258,6282.5
20100505,6284,6299.5,6201.5,6245.5
20100506,6223.5,6278.5,6155,6194
20100507,6009.5,6169,5919.5,5988
20100510,6112.5,6280.5,6110.5,6251.5
20100511,6203.5,6339.5,6172.5,6335.5
20100512,6285.5,6480.5,6267,6465
20100513,6485.5,6540.5,6460.5,6514.5
20100514,6498.5,6500,6277,6348
20100517,6258,6416.5,6242.5,6297
20100518,6375.5,6447.5,6373.5,6423.5
20100519,6343.5,6388.5,6220.5,6276.5
20100520,6259.5,6308,6042.5,6069.5
20100521,6091.5,6133.5,5948.5,6080.5
20100524,6079,6133,5994,6082
20100525,5919,5963,5868.5,5945
20100526,5982.5,6090.5,5980,6030
20100527,6013,6217.5,6012.5,6190.5
20100528,6209.5,6242.5,6151,6182.5
20100531,6228,6256.5,6192,6223.5
20100601,6194.5,6273.5,6092.5,6220
20100602,6181.5,6259.5,6128.5,6250
20100603,6330.5,6365,6289,6304
20100604,6316,6376,6173.5,6201
20100607,6122,6216.5,6091.5,6180
20100608,6159,6192.5,6059,6138
20100609,6149.5,6255.5,6093.5,6229
20100610,6211.5,6350.5,6184.5,6291.5
20100611,6329.5,6354.5,6243,6307.5
20100614,6365.5,6399,6353,6363
20100615,6363.5,6455.5,6338.5,6446
20100616,6460.5,6479,6403.5,6453.5
20100617,6446.5,6504.5,6427,6483.5
20100618,6495.5,6519,6449,6469.5
20100621,6559.5,6615,6523.5,6545
20100622,6536.5,6558,6477,6526
20100623,6487.5,6534.5,6439.5,6485.5
20100624,6490.5,6507.5,6357.5,6395
20100625,6397.5,6413,6301.5,6336.5
20100628,6355.5,6432.5,6320.5,6411
20100629,6344.5,6344.5,6197.5,6226
20100630,6222.5,6264.5,6199.5,6222.5
20100701,6138.5,6217.5,6088.5,6153.5
20100702,6146,6202.5,6070.5,6077.5
20100705,6089.5,6127.5,6069,6077
20100706,6104,6258,6102,6174.5
20100707,6158,6260,6108.5,6245
20100708,6301.5,6318.5,6266,6297
20100709,6335.5,6341,6299.5,6330
20100712,6334.5,6382,6321.5,6340
20100713,6345.5,6463,6328.5,6441.5
20100714,6495.5,6501.5,6421.5,6467
20100715,6473.5,6520,6387.5,6410.5
20100716,6411,6467.5,6275.5,6295.5
20100719,6306,6346.5,6254.5,6288
20100720,6290,6310.5,6167,6225
20100721,6265,6323,6236.5,6264.5
20100722,6225.5,6410,6210,6392.5
20100723,6395.5,6455,6371.5,6423
20100726,6468.5,6475.5,6391,6449
20100727,6457,6514.5,6443,6470
20100728,6500.5,6509.5,6407,6453.5
20100729,6445.5,6505,6347.5,6376.5
20100730,6376,6445.5,6318.5,6411
20100802,6441,6565,6441,6544
20100803,6551,6573.5,6526,6559
20100804,6544.5,6622,6523,6598
20100805,6603.5,6643,6579.5,6600
20100806,6616.5,6647,6503,6535
20100809,6585,6616,6576,6608
20100810,6595.5,6597.5,6506,6547.5
20100811,6532.5,6532.5,6401,6410
20100812,6390,6406,6356,6393
20100813,6415.5,6434,6326.5,6378.5
20100816,6382.5,6414.5,6319,6376
20100817,6398.5,6475,6381,6458
20100818,6431,6475.5,6412.5,6459
20100819,6456,6489,6309,6328.5
20100820,6328.5,6355.5,6245.5,6253
20100823,6275.5,6312.5,6252,6269.5
20100824,6247,6247.5,6126,6186.5
20100825,6164.5,6213,6092,6145.5
20100826,6178.5,6207.5,6152,6166
20100827,6151,6220,6100.5,6197.5
20100830,6232.5,6243,6145,6168.5
20100831,6106,6191.5,6071.5,6165
20100901,6187.5,6344,6131.5,6324.5
20100902,6312.5,6362,6308,6339
20100903,6352.5,6435,6343,6400
20100906,6430.5,6431.5,6397.5,6409
20100907,6408,6408,6337.5,6366
20100908,6359.5,6437.5,6318.5,6426
20100909,6399.5,6490,6388,6440
20100910,6457.5,6481.5,6439,6464.5
20100913,6524,6548.5,6487.5,6504
20100914,6509,6545.5,6486.5,6528.5
20100915,6535,6543.5,6484,6523
20100916,6512.5,6538.5,6488.5,6512.5
20100917,6570.5,6585.5,6441,6457.5
20100920,6495.5,6558,6475,6544
20100921,6551,6597,6528.5,6540
20100922,6560.5,6561.5,6449,6475
20100923,6511,6521.5,6384,6439
20100924,6429.5,6568,6400,6552
20100927,6580,6587.5,6528,6538.5
20100928,6537.5,6569.5,6452.5,6531.5
20100929,6533.5,6584,6477.5,6512.5
20100930,6479,6595.5,6441,6491
20101001,6497.5,6551.5,6442.5,6472
20101004,6464.5,6481.5,6366,6381
20101005,6411.5,6491.5,6372.5,6486
20101006,6501.5,6546.5,6497.5,6512
20101007,6508,6580,6490,6511.5
20101008,6540.5,6555,6492.5,6549.5
20101011,6552.5,6582.5,6542.5,6568
20101012,6525.5,6574,6477.5,6555
20101013,6577,6714,6577,6696
20101014,6707.5,6742,6700,6712.5
20101015,6733.5,6771,6694.5,6743.5
20101018,6723.5,6792,6714.5,6774.5
20101019,6764,6803.5,6728.5,6755
20101020,6747,6791.5,6718.5,6784.5
20101021,6772.5,6879,6761.5,6846.5
20101022,6861.5,6880.5,6843,6870
20101025,6915,6931.5,6882.5,6891
20101026,6897,6903.5,6835.5,6875.5
20101027,6860.5,6886.5,6810,6824
20101028,6858.5,6905,6832.5,6845.5
20101029,6831,6887.5,6825.5,6869
20101101,6914,6927.5,6841,6856
20101102,6857,6926.5,6850.5,6920
20101103,6921.5,6941,6859,6884
20101104,6918,7014,6912.5,6991.5
20101105,6992.5,7033.5,6967.5,7015
20101108,7001,7017,6983,7012.5
20101109,7001,7066,6988,7034.5
20101110,7023,7038.5,6937.5,6996
20101111,7004,7016,6955.5,6987
20101112,6928.5,7015,6873,6962
20101115,6957.5,7068,6932.5,7050
20101116,7008.5,7024,6902,6922.5
20101117,6922.5,6961.5,6907.5,6953.5
20101118,7008,7089,7007,7083
20101119,7092.5,7108.5,7046,7099
20101122,7135,7155,7044.5,7057.5
20101123,7049.5,7080.5,6959,6989
20101124,6995,7090,6951,7085.5
20101125,7081,7137,7072.5,7131
20101126,7097.5,7122.5,7029,7095.5
20101129,7109,7158,6934.5,6962
20101130,6975.5,7014,6908,6962.5
20101201,6974.5,7137,6972.5,7129.5
20101202,7123.5,7213.5,7090.5,7198
20101203,7203.5,7227.5,7164,7197.5
20101206,7216.5,7226.5,7175,7204.5
20101207,7222,7291,7210,7260
20101208,7229,7262,7204.5,7223
20101209,7258,7276.5,7194,7214
20101210,7252.5,7267.5,7221.5,7258.5
20101213,7260.5,7293.5,7260.5,7278.5
20101214,7270,7285.5,7259.5,7280
20101215,7257.5,7279,7211.5,7260
20101216,7265.5,7282.5,7238,7274.5
20101217,7283,7290.5,7226,7246.5
20101220,7234,7315.5,7232,7284
20101221,7294,7334.5,7288,7325
20101222,7323,7331,7313,7322
20101223,7329,7329.5,7286,7301.5
20101227,7309.5,7312.5,7144,7218
20101228,7234.5,7239,7200,7217
20101229,7235.5,7253,7225.5,7238
20101230,7239,7252,7139,7156
20110103,7230.5,7271.5,7206,7224.5
20110104,7218.5,7267,7192,7203.5
20110105,7189.5,7210,7081.5,7187.5
20110106,7203,7300,7197,7230.5
20110107,7232,7263.5,7175,7202.5
20110110,7186,7193,7083.5,7121
20110111,7131.5,7200.5,7108,7194
20110112,7193.5,7338,7193,7318.5
20110113,7335.5,7339,7286.5,7317
20110114,7302,7351.5,7264,7331
20110117,7328.5,7336,7304.5,7322.5
20110118,7327,7406,7326,7390
20110119,7422,7434,7314,7330.5
20110120,7321,7336,7256.5,7274.5
20110121,7292,7372.5,7274,7311
20110124,7338.5,7345.5,7251.5,7317
20110125,7343,7354.5,7294.5,7304.5
20110126,7343,7410.5,7335,7371.5
20110127,7391,7430,7363.5,7404
20110128,7403,7425.5,7321,7356
20110131,7341,7357,7282,7337
20110201,7364,7446,7354,7426.5
20110202,7440.5,7469,7407.5,7427
20110203,7417.5,7463.5,7393.5,7432
20110204,7453.5,7477,7433,7457.5
20110207,7477,7536,7459.5,7528
20110208,7529,7582,7518.5,7559.5
20110209,7565,7599,7559.5,7562
20110210,7577,7601,7516,7582
20110211,7561,7644.5,7528,7626
20110214,7649.5,7670,7625.5,7640.5
20110215,7654,7668,7623,7647
20110216,7671,7684.5,7647,7669.5
20110217,7663,7680,7609,7644
20110218,7660,7671.5,7624.5,7662
20110221,7659,7689,7556.5,7567.5
20110222,7551.5,7597.5,7493,7566.5
20110223,7524,7557,7390,7449
20110224,7420,7423.5,7324.5,7376
20110225,7383,7444.5,7372.5,7426.5
20110228,7420.5,7550.5,7392.5,7516.5
20110301,7571,7601.5,7409.5,7465.5
20110302,7396.5,7448,7366.5,7432.5
20110303,7461,7538.5,7433,7463.5
20110304,7507.5,7556,7371,7414
20110307,7387,7515,7365.5,7406
20110308,7435,7467.5,7313,7405
20110309,7391.5,7461,7350.5,7369
20110310,7328.5,7352.5,7264,7296
20110311,7232.5,7259,7208,7223.5
20110314,7176,7190,7089,7116
20110315,6902.5,6958.5,6724.5,6905
20110316,6863,6978,6654,6770.5
20110317,6766,6934,6756,6894
20110318,6962,7002.5,6862,6912.5
20110321,6958,7067,6951,7046
20110322,7059,7065.5,7003.5,7025.5
20110323,7006,7058,6956.5,7040
20110324,7040,7198,7023.5,7177
20110325,7214,7224,7158,7199.5
20110328,7181,7221.5,7153,7178.5
20110329,7173,7198,7103,7177
20110330,7235,7309,7233,7289.5
20110331,7317,7318.5,7274,7296.5
20110401,7318,7431.5,7308.5,7416.5
20110404,7413.5,7438,7400,7417.5
20110405,7431.5,7435,7366,7416.5
20110406,7433.5,7480.5,7393.5,7454.5
20110407,7442,7479,7410.5,7418.5
20110408,7459,7471,7407,7441
20110411,7442,7463,7391.5,7444.5
20110412,7393,7418.5,7327,7346
20110413,7370,7440.5,7361.5,7419.5
20110414,7408,7423,7332,7386.5
20110415,7390,7430,7378.5,7410
20110418,7416,7419.5,7227,7264.5
20110419,7269,7316,7261.5,7267
20110420,7354,7499.5,7346,7475.5
20110421,7523,7552.5,7511,7531
20110426,7524.5,7611,7509.5,7590
20110427,7603.5,7697,7591.5,7636
20110428,7702.5,7734,7660.5,7712.5
20110429,7713.5,7766.5,7702,7747.5
20110502,7817.5,7842,7736,7773
20110503,7743,7763.5,7687.5,7738
20110504,7697,7779.5,7596.5,7612
20110505,7646.5,7661.5,7527,7604.5
20110506,7605.5,7737,7596,7722.5
20110509,7670.5,7720,7608.5,7644.5
20110510,7647.5,7765,7644,7725
20110511,7753,7797.5,7668,7731.5
20110512,7672,7722.5,7584,7670.5
20110513,7717.5,7737.5,7574.5,7628.5
20110516,7566,7629.5,7510.5,7607.5
20110517,7560,7595.5,7469.5,7498.5
20110518,7548,7568,7486,7531
20110519,7563,7647,7539,7571.5
20110520,7602,7635.5,7450.5,7489.5
20110523,7418,7420,7325,7357
20110524,7348,7427,7339,7368
20110525,7296,7425.5,7285.5,7398.5
20110526,7418.5,7439.5,7309,7336.5
20110527,7408,7429,7335.5,7387
20110530,7371.5,7427,7361,7385
20110531,7449.5,7555.5,7440,7514
20110601,7563,7565.5,7349,7444.5
20110602,7363,7379,7287.5,7306
20110603,7318,7366.5,7241,7321
20110606,7318,7346.5,7260,7311.5
20110607,7284,7370,7284,7328
20110608,7278,7310,7210.5,7275
20110609,7268,7410.5,7253.5,7374.5
20110610,7365,7403,7264,7292
20110613,7284,7343.5,7260,7310.5
20110614,7349.5,7452,7344,7419
20110615,7411,7421.5,7290,7338
20110616,7280.5,7336,7234.5,7325
20110617,7294.5,7445,7254.5,7393.5
20110620,7330,7387,7278,7371.5
20110621,7391,7531,7390.5,7497
20110622,7500.5,7529,7468,7503.5
20110623,7453.5,7467.5,7335,7363
20110624,7451,7490,7313,7344
20110627,7311,7363.5,7293.5,7323
20110628,7341.5,7425.5,7290,7386.5
20110629,7416,7537,7415.5,7514.5
20110630,7536,7607.5,7501,7583.5
20110701,7611.5,7669,7572,7627
20110704,7641,7666,7630.5,7655
20110705,7658,7691,7637.5,7663
20110706,7682.5,7687,7611,7642.5
20110707,7697,7732,7656,7690
20110708,7716.5,7739,7603,7619
20110711,7602,7608.5,7401.5,7447
20110712,7355,7417,7206.5,7387
20110713,7372.5,7493.5,7359.5,7481
20110714,7412,7482,7368,7436
20110715,7409,7466,7349,7442
20110718,7399.5,7404.5,7298.5,7335.5
20110719,7346,7448.5,7343,7400
20110720,7447,7474,7374.5,7428.5
20110721,7452.5,7536.5,7348.5,7503.5
20110722,7551,7565.5,7473.5,7528.5
20110725,7480,7576.5,7466.5,7562.5
20110726,7563,7591,7509.5,7562.5
20110727,7538,7554,7424.5,7462
20110728,7393,7413,7317.5,7403
20110729,7282.5,7398.5,7270.5,7373
20110801,7452,7491,7052,7196.5
20110802,7149,7164.5,6906.5,7014.5
20110803,6904,6989.5,6743.5,6837
20110804,6892,6942.5,6449.5,6609
20110805,6453.5,6641.5,6317,6449.5
20110808,6273.5,6475.5,5909.5,6154.5
20110809,5940,6226.5,5689.5,6133
20110810,6182,6313,5733,5801.5
20110811,5963,6143.5,5683.5,6004.5
20110812,6010.5,6259.5,5872,6186.5
20110815,6269,6304,6202.5,6218.5
20110816,6229.5,6242,6043.5,6191
20110817,6156,6215,6067,6148
20110818,6059,6090,5725.5,5788.5
20110819,5730,5790,5538,5691
20110822,5603,5787,5585,5667.5
20110823,5714.5,5831,5645,5716
20110824,5768,5939,5707.5,5864.5
20110825,5881.5,5971.5,5611,5780.5
20110826,5774,5784,5597,5724.5
20110829,5829.5,5910.5,5780,5868.5
20110830,5902.5,5923.5,5764,5838
20110831,5854,6064.5,5840.5,5984.5
20110901,5969.5,5989.5,5830,5916
20110902,5830.5,5842,5685,5733.5
20110905,5657,5657,5398.5,5451.5
20110906,5394,5527,5344,5390
20110907,5507.5,5646,5469,5592.5
20110908,5616.5,5666,5499.5,5598
20110909,5544,5594.5,5332.5,5377.5
20110912,5271,5341,5154,5272
20110913,5346.5,5416.5,5155,5339
20110914,5285.5,5640.5,5262.5,5531
20110915,5579.5,5771.5,5565.5,5692
20110916,5761,5861.5,5714,5743
20110919,5669.5,5689.5,5552.5,5627
20110920,5579,5771.5,5552.5,5759.5
20110921,5717,5770.5,5528.5,5626
20110922,5470.5,5495,5290,5359
20110923,5375.5,5424.5,5162.5,5376.5
20110926,5340.5,5608,5267.5,5535.5
20110927,5661,5866,5660.5,5804
20110928,5743,5894,5678.5,5774
20110929,5743.5,5898,5723,5830
20110930,5812.5,5820,5609.5,5653.5
20111003,5538.5,5631,5449.5,5576
20111004,5474,5526.5,5314.5,5415
20111005,5497.5,5707,5454.5,5654.5
20111006,5675.5,5872,5646.5,5828
20111007,5835.5,5941.5,5796,5864
20111010,5926,6067,5843,6035.5
20111011,6061,6076.5,5965.5,6044
20111012,6028,6221,5989.5,6177
20111013,6162,6228.5,6067.5,6094
20111014,6141.5,6230.5,6077.5,6148
20111017,6226,6273.5,6003.5,6051.5
20111018,5994.5,6180.5,5938.5,6055.5
20111019,6132.5,6171,6026.5,6101.5
20111020,6007.5,6107.5,5936.5,5964.5
20111021,6010.5,6177.5,5958.5,6157
20111024,6220.5,6260.5,6126.5,6248.5
20111025,6201.5,6351.5,6148.5,6233.5
20111026,6222.5,6337.5,6140.5,6199
20111027,6382.5,6624.5,6360,6513.5
20111028,6584.5,6622.5,6496,6534
20111031,6482.5,6497,6280.5,6354.5
20111101,6227.5,6227.5,5950,6023
20111102,6123.5,6181.5,5998.5,6158
20111103,5992.5,6384.5,5977,6340.5
20111104,6362.5,6376.5,6114.5,6169
20111107,6186,6217,6020,6111
20111108,6137.5,6276,6120,6157
20111109,6276.5,6284.5,5915.5,6021
20111110,5877.5,6122,5848.5,6053.5
20111111,6104,6253,6039,6231
20111114,6271.5,6317.5,6107,6183.5
20111115,6110.5,6200.5,6000,6132
20111116,6031.5,6218.5,6017.5,6108
20111117,6052.5,6109.5,5942.5,6031.5
20111118,5940.5,6086.5,5937.5,6002.5
20111121,5932.5,5966,5772.5,5804.5
20111122,5839,5867.5,5718,5740
20111123,5666,5775,5635.5,5662
20111124,5676.5,5749.5,5583,5623.5
20111125,5617.5,5714.5,5548.5,5670.5
20111128,5778,5940,5749.5,5921
20111129,5939.5,6011.5,5874.5,5978.5
20111130,5921.5,6317,5887,6265
20111201,6301,6309,6200,6222.5
20111202,6272.5,6357.5,6229,6260.5
20111205,6298,6357.5,6236,6297
20111206,6231.5,6280.5,6189.5,6226
20111207,6280.5,6321,6102,6182
20111208,6252.5,6263,5998,6061.5
20111209,5980.5,6211.5,5952.5,6172.5
20111212,6184,6192.5,5941.5,5980
20111213,6001.5,6037,5882.5,5952
20111214,5897.5,5953.5,5852,5868
20111215,5836,5981,5832,5930
20111216,5965.5,5972,5833,5894
20111219,5806,5960,5788.5,5848
20111220,5849,6062,5817.5,6024
20111221,6065,6150,5947,5973.5
20111222,5979.5,6069,5978,6034
20111223,6101.5,6111.5,6025.5,6060
20111227,6079,6106,6058.5,6080.5
20111228,6039.5,6084,5948,5964.5
20111229,5969,6060.5,5954.5,6008.5
20111230,6054,6074,5996,6074
20120102,6064,6255.5,6054,6247.5
20120103,6279,6360,6252,6347
20120104,6307.5,6344,6266.5,6296.5
20120105,6294,6323,6219.5,6280
20120106,6279,6334,6190.5,6234.5
20120109,6196.5,6257.5,6166.5,6201.5
20120110,6269,6372,6249,6343.5
20120111,6312.5,6361,6284.5,6321
20120112,6347,6438,6326,6358.5
20120113,6412,6438.5,6241,6308.5
20120116,6283,6412,6271.5,6400.5
20120117,6452,6523,6441.5,6501.5
20120118,6494,6578,6459.5,6532.5
20120119,6574,6601,6510,6591.5
20120120,6601,6614,6550,6587.5
20120123,6589.5,6654,6529.5,6611
20120124,6586,6603.5,6512,6590
20120125,6639,6654.5,6543,6593.5
20120126,6633.5,6738.5,6607.5,6716
20120127,6698,6753,6660,6697
20120130,6666,6670.5,6590,6625
20120131,6658,6712,6627.5,6642.5
20120201,6649,6810,6639.5,6785.5
20120202,6813,6851,6784,6836
20120203,6837,6969,6813.5,6942
20120206,6928,6960.5,6892.5,6940.5
20120207,6928.5,6966.5,6859.5,6933
20120208,6961.5,7009,6911,6923
20120209,6954,7023,6922.5,6963
20120210,6939,6944,6825,6871.5
20120213,6916,6951,6885,6905.5
20120214,6896,6970,6868,6906.5
20120215,6974,7008,6889,6941
20120216,6847,6982,6827,6921.5
20120217,6967.5,7053,6967.5,7016.5
20120220,7094,7134,7054,7119
20120221,7132.5,7149.5,7046,7090
20120222,7079.5,7096.5,6995,7023.5
20120223,7024,7082,6906,6986
20120224,7027.5,7067.5,7001.5,7042
20120227,7000.5,7046.5,6918,7038.5
20120228,7049,7078.5,6984.5,7065.5
20120229,7080.5,7144,7016.5,7028.5
20120301,6997,7136,6991,7108
20120302,7136,7139,7072.5,7099
20120305,7058.5,7080,6989,7044
20120306,7037,7042,6776,6833.5
20120307,6810,6857,6787.5,6850
20120308,6874,7049,6873,7008
20120309,7023.5,7089,7005.5,7063.5
20120312,7038.5,7098,7022,7072
20120313,7137,7222,7114,7174.5
20120314,7188.5,7273.5,7188.5,7260.5
20120315,7260,7337,7246,7319
20120316,7321,7369,7315,7327
20120319,7344,7346,7265,7324.5
20120320,7319,7323,7203,7225.5
20120321,7258.5,7287,7183.5,7246.5
20120322,7224.5,7249.5,7109,7154.5
20120323,7160,7200,7079,7175
20120326,7209,7282.5,7139,7251
20120327,7301.5,7325,7233,7250
20120328,7223,7282.5,7120.5,7176.5
20120329,7140.5,7165.5,7012.5,7051
20120330,7094,7134.5,7069,7119
20120402,7140.5,7261.5,7080.5,7224.5
20120403,7247,7253,7095.5,7155.5
20120404,7090,7116,6940,6944.5
20120405,6972,7000.5,6853,6948
20120410,6846,6906.5,6726,6797
20120411,6762,6889.5,6759,6831
20120412,6848,6931.5,6815,6913
20120413,6922,6922,6716,6746
20120416,6733.5,6841.5,6694,6811
20120417,6790,6976.5,6782,6960
20120418,6970.5,6979.5,6882,6900
20120419,6912.5,6974,6796,6842.5
20120420,6850.5,6928,6815,6910.5
20120423,6868.5,6878,6663,6685.5
20120424,6725,6769.5,6670.5,6762.5
20120425,6772,6899,6760,6878.5
20120426,6863.5,6947.5,6805,6902.5
20120427,6875.5,6992.5,6812,6961
20120430,6982,7014,6912.5,6933
20120502,6988,7043,6826.5,6868
20120503,6905,6957,6810.5,6857.5
20120504,6825,6849.5,6696,6723
20120507,6562,6757,6528,6732
20120508,6731.5,6740,6574.5,6603
20120509,6640,6669.5,6535.5,6629.5
20120510,6661.5,6712.5,6600,6677.5
20120511,6619,6751,6606,6743
20120514,6668,6686,6564,6626
20120515,6621,6671,6511.5,6552.5
20120516,6485,6603,6456.5,6549
20120517,6558.5,6581.5,6419,6476.5
20120518,6383,6496,6379.5,6432.5
20120521,6431,6527,6401,6495.5
20120522,6532.5,6605.5,6508.5,6595.5
20120523,6494,6533.5,6417,6442.5
20120524,6508,6514,6401,6481.5
20120525,6450.5,6567,6437,6502.5
20120528,6558,6587.5,6469.5,6481.5
20120529,6530.5,6601.5,6492.5,6559
20120530,6537,6554,6416.5,6441.5
20120531,6447,6481.5,6366.5,6397
20120601,6403,6419.5,6166.5,6222.5
20120604,6138,6190,6100,6137.5
20120605,6169.5,6185,6071,6124.5
20120606,6186.5,6294,6152.5,6259
20120607,6304,6390.5,6257,6296.5
20120608,6252.5,6329.5,6210.5,6283
20120611,6462,6480,6256,6295
20120612,6285,6371,6241,6325
20120613,6334.5,6380,6251,6290.5
20120614,6305,6326.5,6235,6294.5
20120615,6322,6425.5,6310.5,6385
20120618,6475.5,6493,6379,6401.5
20120619,6400.5,6538,6389.5,6518
20120620,6478.5,6577.5,6474.5,6547.5
20120621,6516.5,6585,6420.5,6509
20120622,6458.5,6476,6412,6414.5
20120625,6417,6423.5,6274,6303.5
20120626,6319,6337.5,6264,6295
20120627,6318,6401.5,6288,6373
20120628,6403.5,6403.5,6251.5,6304.5
20120629,6443.5,6592,6417.5,6565
20120702,6598.5,6700.5,6548.5,6642.5
20120703,6675.5,6750.5,6661,6730.5
20120704,6746,6746,6681.5,6715
20120705,6711,6801,6631.5,6691.5
20120706,6670.5,6690.5,6559.5,6568
20120709,6559.5,6578.5,6531.5,6553
20120710,6548,6648,6504,6603.5
20120711,6572.5,6657,6555,6605
20120712,6581.5,6616.5,6520.5,6578.5
20120713,6617.5,6731,6591,6696
20120716,6708.5,6732,6664,6729.5
20120717,6740,6783.5,6695.5,6721.5
20120718,6743.5,6852,6733,6835
20120719,6866.5,6930,6852.5,6906.5
20120720,6895.5,6935,6774.5,6787
20120723,6699.5,6729,6524.5,6580.5
20120724,6593.5,6611,6467.5,6559
20120725,6498.5,6630.5,6495,6556
20120726,6561,6751,6476.5,6728.5
20120727,6766,6971,6667,6836
20120730,6910,6951.5,6856.5,6936
20120731,6964,6991.5,6908.5,6937.5
20120801,6930,6957,6879.5,6911.5
20120802,6920,7017.5,6705.5,6766.5
20120803,6765.5,7044,6760,7021
20120806,7022.5,7098.5,7000.5,7074.5
20120807,7063.5,7143.5,7050,7118
20120808,7112,7125.5,7061,7114.5
20120809,7135.5,7157.5,7044,7114
20120810,7079,7122,7044.5,7105
20120813,7093.5,7132.5,7035.5,7067.5
20120814,7116,7150.5,7092.5,7123
20120815,7097,7128.5,7061,7105.5
20120816,7137.5,7171.5,7082,7146
20120817,7163.5,7208.5,7153,7189
20120820,7200.5,7240.5,7163.5,7188.5
20120821,7202.5,7261.5,7195.5,7246.5
20120822,7201,7215.5,7158.5,7176.5
20120823,7233,7236.5,7077,7116.5
20120824,7113.5,7146.5,7039,7131.5
20120827,7122,7205,7099.5,7198.5
20120828,7163.5,7185,7128.5,7157
20120829,7163.5,7186,7098.5,7154.5
20120830,7123.5,7135,7024,7061
20120831,7060.5,7167.5,7043.5,7123
20120903,7123,7173,7093.5,7165
20120904,7156,7172.5,7073,7095
20120905,7097,7157.5,7046,7120
20120906,7144,7328,7131,7312
20120907,7319.5,7403.5,7318.5,7376
20120910,7361.5,7388.5,7339,7369.5
20120911,7335.5,7468.5,7327,7466.5
20120912,7466.5,7565,7460.5,7505.5
20120913,7493.5,7559.5,7433,7468
20120914,7575,7601,7535.5,7564
20120917,7535.5,7569.5,7523,7552
20120918,7540.5,7543,7458.5,7522.5
20120919,7547.5,7556,7479.5,7546
20120920,7509,7555,7466,7536.5
20120921,7576.5,7633,7544,7606
20120924,7571.5,7595,7539.5,7568
20120925,7584,7593,7501,7575.5
20120926,7517,7525.5,7408,7444
20120927,7480.5,7500.5,7421,7441
20120928,7497,7504,7369.5,7388
20121001,7360.5,7493,7359,7483
20121002,7435.5,7527.5,7418.5,7462
20121003,7457.5,7493,7424.5,7477.5
20121004,7502,7527.5,7434.5,7453.5
20121005,7487.5,7562,7464.5,7542
20121008,7502,7508.5,7436.5,7449.5
20121009,7477.5,7478.5,7370.5,7377.5
20121010,7374.5,7398.5,7335,7367
20121011,7343,7458,7332.5,7435
20121012,7420,7444,7382,7395
20121015,7384.5,7455.5,7371.5,7414.5
20121016,7462.5,7543.5,7445.5,7530
20121017,7539.5,7554,7519,7548
20121018,7557.5,7599,7540.5,7590.5
20121019,7565.5,7583,7480,7517
20121022,7516,7542.5,7453,7473
20121023,7488,7496,7303.5,7327
20121024,7365,7367.5,7269.5,7345
20121025,7359.5,7409,7332.5,7348.5
20121026,7303,7408.5,7295,7381.5
20121029,7376.5,7377.5,7322,7356
20121030,7347.5,7444.5,7347.5,7426
20121031,7437,7499.5,7404,7420.5
20121101,7418,7509,7395.5,7483
20121102,7498.5,7542,7463,7510
